Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
457,,0.334124495408409,0.273851817606026,0.330875453770353,0.392762126978114,0.28488005546721,0.445783783017703,0.327195804891364,0.292228460936039,0.428105499900777,0.577169836711995,0.219725894464002,0.17262308578161,0.474065419804589,0.242750659533389,0.399405620668788,0.461263151522559,0.0669877593499085
458,,0.337173692125689,0.272150789053929,0.330774116906812,0.393493964492966,0.285056562103032,0.441828981139104,0.326279801902788,0.291616258036929,0.428619990151187,0.577023913561611,0.217696685580397,0.171232463309054,0.473331844607198,0.242197977922212,0.394073703658265,0.46715681543409,0.0656352406575663
459,,0.331882751480375,0.272055759525879,0.329512012333618,0.390319081156476,0.283666572345933,0.440168774207133,0.324725372588842,0.292171949899198,0.421187443497946,0.574762104730667,0.214449951366627,0.170228124856652,0.471357664296572,0.2408623306952,0.389186975835027,0.466026054334784,0.0641047589793896
460,,0.33163839076784,0.270155168964876,0.330304282357667,0.390426704320424,0.282784039166822,0.43993931471247,0.321977363623116,0.289045005860665,0.416327348096754,0.572330052224274,0.210193122064129,0.168499503866462,0.470915361604027,0.237159363900311,0.385728994705872,0.456363186758902,0.0627949514036476
461,,0.324233198740161,0.268026507536554,0.324196433218777,0.385357653298435,0.275955438693454,0.435917024747207,0.320783783971336,0.283685875866915,0.409253107153619,0.567855075612513,0.208723072961784,0.163728896217555,0.46901669638725,0.234948637455601,0.377311813095085,0.45452427224387,0.0599617806691622
462,,0.324987529635377,0.267883963244479,0.325523024886952,0.387531641210201,0.280070249641057,0.436996834133855,0.320543217529892,0.284175638186203,0.409372542390322,0.570530333369544,0.206775032433522,0.164829805674995,0.470235725759385,0.234718353450944,0.377487818122617,0.471245830318446,0.0624603809902786
463,,0.325635616742534,0.271010434717327,0.326545605964504,0.386509221152687,0.279463508080419,0.436821365108524,0.323457772493541,0.283780060928316,0.408086316764297,0.570035816026578,0.208001576469835,0.164269693845771,0.470462271040932,0.236947502616026,0.375696708136557,0.473290337760625,0.0625315661846125
464,,0.324955656498959,0.267247265406543,0.322694805149939,0.385777383637835,0.275337665468076,0.431692270521946,0.319580951764115,0.282169496378349,0.407608575817488,0.57050601284448,0.20397923352722,0.161546391503683,0.466891485888926,0.234313053602747,0.375769180794953,0.464952402381908,0.0611007437785032
465,,0.326411196395361,0.266258958314822,0.322473706538577,0.386283212508395,0.279364223097769,0.433730410739244,0.32222718262,0.285343532947583,0.40930823110902,0.571211308071334,0.204863066729858,0.162705243564146,0.468693060270754,0.235160498739886,0.376442141194339,0.47998352972217,0.0604885511072324
466,,0.324849412710901,0.262381753570378,0.324049034144535,0.384292183975341,0.274532353942138,0.431570791965948,0.317055004128953,0.282348447995012,0.402831166349398,0.565747296773639,0.203248718329122,0.161720219312753,0.467484818769169,0.233253747181324,0.37320157804037,0.532398304315224,0.0570289506626097
467,,0.320695280597813,0.260148559661201,0.317268676729417,0.379664387925542,0.271520709468423,0.427508009148685,0.316916215797351,0.280530676309961,0.401260133620468,0.56478258261277,0.200425863304373,0.160532395950778,0.465046760024899,0.230269266480966,0.370520089679738,0.714656434230537,0.0578902915140486
468,,0.320759026870648,0.258333495675444,0.31665144310603,0.381429407814303,0.272028166046411,0.4266576592567,0.315935444920694,0.281265319788894,0.400736456044158,0.564101607910981,0.199560067514034,0.161874732920814,0.467549545992468,0.231660181869096,0.372114488164438,0.935965798474387,0.0567726839630081
469,,0.316817382333677,0.256005272238216,0.314311482802443,0.377867081087597,0.268266368370452,0.420435257666141,0.311799552638944,0.279796032831029,0.396519473455978,0.561288533845254,0.193075617792644,0.158475433543456,0.464863366225551,0.229163903258611,0.372249080244316,0.999494012962634,0.0563384542775718
470,,0.314086916980573,0.254864917901615,0.314200933496762,0.375606994644671,0.267538278497686,0.420394764814141,0.308681441455612,0.281416015887136,0.39190743585409,0.561912760655227,0.19539342527303,0.159614971402911,0.462597913410078,0.226704470088871,0.367745422186883,1.00152709857553,0.0547296688856279
471,,0.313258215433716,0.252935818482198,0.314311482802443,0.374498476055999,0.266821220289658,0.419544414922156,0.309477161223466,0.278797671180172,0.389086926802737,0.559796874974666,0.190189631824849,0.158803774960587,0.459480218821166,0.225783334070242,0.365985371911565,1.00046486845194,0.0526652982499478
472,,0.308838473850482,0.251909499579257,0.312220258436639,0.373303858936167,0.266379953700103,0.417884207990185,0.309467908668025,0.280248121125756,0.38871943376673,0.558256575053951,0.187952992699808,0.158552690347487,0.460742399675501,0.224005541554288,0.362993286443523,0.992206885878222,0.0557760912423347
473,,0.310262140610466,0.251006719062781,0.312054434478117,0.375585470011882,0.263180770925827,0.419395941131492,0.310522699988203,0.27808186471352,0.39030884114746,0.558451139254463,0.186825654431138,0.155964587412452,0.459491006691716,0.224337150520995,0.360446390162768,0.990413658680333,0.0531778316491511
474,,0.30556616517828,0.25003741787667,0.310036909649434,0.375833003288964,0.261812844498205,0.413875415642254,0.308810977231774,0.27635827808987,0.386459351595287,0.556878411966995,0.186203363706832,0.156360528533111,0.46003040021921,0.226308381600861,0.360487803110423,0.987581045017427,0.0537900243204217
475,,0.303037563022487,0.246977467073456,0.307088928164601,0.372238389613073,0.260411823076367,0.41216121824095,0.306627374147897,0.272487272066265,0.379081928897447,0.554584175769299,0.182776255370076,0.152970886256256,0.457915977591436,0.222651471606903,0.359535305314368,0.988346307579583,0.0497538238016952
476,,0.305459921390221,0.247642673769807,0.307300814333823,0.370527181306287,0.260544203053234,0.409151249575669,0.305692866048442,0.271404143860147,0.381121515247286,0.552225084838098,0.18061176589423,0.152043804607886,0.45422652586338,0.221352669820637,0.358292916884732,0.981561740983751,0.0507290609640682
477,,0.303813142675314,0.246806413922966,0.306315083024832,0.370860813114528,0.262099667781416,0.410433523222313,0.304619569617384,0.272449598041704,0.376775910096504,0.550287549674673,0.178609613129072,0.151676834788739,0.456157554691807,0.220431533802007,0.358147971567941,0.985205304525957,0.0484368977065198
478,,0.300870189746093,0.242454061538271,0.304076459584786,0.366362164861468,0.258536440070757,0.408989278167672,0.30260251253143,0.27044345623385,0.372476241575222,0.548285159777743,0.178690781484416,0.148441706119946,0.454625677073726,0.216396958040412,0.355538955865704,0.9843600891588,0.0460308381380374
479,,0.299297781682827,0.242824676697667,0.304748967861014,0.365748712826959,0.25969476486834,0.404953490585075,0.303592535963526,0.26985950885316,0.373551158705542,0.547279911408434,0.173856754988359,0.148258221210373,0.453029072232345,0.216571973883952,0.355549309102618,0.979951263054437,0.0452406824809323
480,,0.29964838618342,0.243632427686093,0.306462482099073,0.367330773337007,0.257863508521685,0.406721678455711,0.302343440979105,0.270245667604907,0.375903114135987,0.545990923580046,0.177870079224824,0.148171307305838,0.453773435300286,0.220689451887224,0.351325188441853,0.975508171462217,0.0465220159789407
481,,0.296142341177489,0.24135171901289,0.30613083418203,0.365630327346616,0.254344407469981,0.399702917442499,0.299502906458978,0.267052794023393,0.372191434472317,0.545747718329407,0.17455119536186,0.146568228622197,0.450450771170926,0.215936390031098,0.350393397119626,0.973680678776471,0.0439735860217906
482,,0.295589873479585,0.240505956213244,0.306066347087049,0.364500284125153,0.257135418648919,0.403347274122436,0.297633890260066,0.26749546381198,0.368883997148254,0.544207418408692,0.172034976346188,0.144704408224953,0.449523014303638,0.214278345197565,0.350817879833085,0.978032395734404,0.0426708969654821
483,,0.294771796311534,0.239403613687863,0.305476750790082,0.362896698982315,0.258172395134374,0.404400088274418,0.297957729700472,0.269190794917209,0.365962427511999,0.544239845775444,0.172476892947507,0.145138977747626,0.452338648517154,0.215254749377312,0.350952471912962,0.980967805860884,0.0409126226654371
484,,0.292774413096034,0.238719401085902,0.304702905650313,0.365931672205672,0.255657175573909,0.399122519897175,0.295894409837317,0.267438952775139,0.368185760379841,0.545099170994369,0.171683246806363,0.145670118275339,0.451216709979967,0.21424149975682,0.348519461238258,0.980647994640878,0.042799030315283
485,,0.292105077231266,0.238206241634432,0.301008716352131,0.361885041241197,0.253417747631915,0.40097169347181,0.294710082740977,0.267806274514606,0.366706600909913,0.542837362163424,0.171196236674298,0.145428690762742,0.447548833993012,0.212647934444592,0.348581580659739,0.978923298418705,0.0422509043189125
486,,0.289024007377569,0.239109022150908,0.301257452289914,0.360744235703339,0.25327433599031,0.396180039318559,0.29366454397624,0.265348044412024,0.359963103699185,0.542221242195138,0.169987730050284,0.143555213264993,0.447149682782666,0.211100425933295,0.348250277078503,0.983172218913064,0.0399373855030641
487,,0.289087753650404,0.237065887297831,0.299396538977612,0.360098496719646,0.251685776267911,0.39670644639455,0.292322923437417,0.263426669159431,0.3607532137266,0.539667587063426,0.168562774478685,0.143323442852901,0.447387015934764,0.212353170918631,0.345858679351453,0.978272254149408,0.0380652148920851
488,,0.309943409246291,0.25517851534418,0.310690993041382,0.360604325590206,0.256804468706753,0.39866360090785,0.298355589584399,0.268013481649689,0.365585747150092,0.551309011727357,0.170330440883959,0.144936178637045,0.449220953928241,0.216111405874637,0.344481698841939,0.980899274885168,0.0575628396201132
489,,0.317964815244709,0.256993579329937,0.318346532459809,0.360485940109862,0.259286593273001,0.399675922207832,0.29901252102065,0.266374661581301,0.365466311913389,0.555046265745513,0.16708370667019,0.144182924797744,0.447743015662909,0.215015254012468,0.345237485136634,0.98167595927661,0.0639339145129884
490,,0.314639384678477,0.253629534036963,0.313786373600457,0.358376526096465,0.258194458463852,0.399378974626504,0.295885157281877,0.26451921587169,0.360073351609987,0.550863135434519,0.166587677831975,0.142000420083872,0.4485413180836,0.212915063889994,0.34135502129402,0.986941422577416,0.0599902547468958
491,,0.314055043844155,0.250978210204366,0.311851760751035,0.357085048129079,0.257631843562169,0.394506334769255,0.294737840407297,0.26276737372962,0.356628104397422,0.549752498123266,0.163313887499758,0.141005738731975,0.444603745332898,0.211736009786149,0.339325786858947,0.983583404767357,0.0588156990403882
492,,0.312758869629841,0.249799844056544,0.311722786561074,0.360421366211493,0.254884959042187,0.392981104010615,0.292091609551413,0.262315285434892,0.354845763172788,0.550206481257793,0.163494261622745,0.140184885189146,0.444776351261695,0.210833296487893,0.340827006211425,0.984234449036655,0.0584241804715522
493,,0.31217452879552,0.250179962168745,0.311299014222629,0.357472491519295,0.258525408406018,0.39400692292793,0.292184135105815,0.261137972167373,0.353100171251755,0.547312338775186,0.16201519381425,0.138755634314575,0.443255261514164,0.210612223843422,0.337213726528565,0.984782696842378,0.0559754097864695
494,,0.306277998558272,0.244193101901588,0.305135890430898,0.35102586399876,0.253528064279304,0.385449433538745,0.284347220648003,0.254347229240317,0.346613919166232,0.538670445535806,0.155702099509698,0.134767251806481,0.435639024905957,0.205205155414069,0.330287411033341,0.972070200847157,0.0517398907236084
495,,0.309327195275551,0.248583466097503,0.306536181636194,0.355406126771477,0.254642262417931,0.390308575778661,0.289769218135934,0.259028226791977,0.352181438661737,0.54485596574373,0.156973737076758,0.137355354741516,0.440029688219753,0.207425093218965,0.3325340634436,0.982018614155187,0.0546015355358271
496,,0.306235501043048,0.244402166863299,0.30619532127701,0.352941556317049,0.257179545307874,0.385422438304078,0.285244718525698,0.255957793790285,0.347495902452649,0.542537409020969,0.15581934268964,0.135027993520086,0.441712596025533,0.205370959897422,0.332606536101996,0.981641693788752,0.0521954759673447
497,,0.304036254630237,0.247110508412727,0.303643474804201,0.354168460386066,0.255999157180814,0.386731707185389,0.286678864618922,0.260073680973534,0.348919937967176,0.544645187859843,0.156333408940153,0.13553981984679,0.442510898446223,0.20567493478357,0.331239908829396,0.985742130502395,0.0537259576455214
498,,0.30656485678603,0.24561854482234,0.307494275618765,0.355406126771477,0.258679851712363,0.389269259244012,0.286336520067636,0.260375073170019,0.349590612757888,0.544264166300508,0.155296257732977,0.1368145571133,0.442154898718077,0.208613358682997,0.333776451873237,0.990390815021762,0.0541886614086911
499,,0.304748088010229,0.246654366678086,0.307816711093669,0.354857248635338,0.255337257296481,0.388459402204026,0.285142940415856,0.259659266703367,0.345208258303505,0.542569836387721,0.154637892184073,0.1343133680828,0.441529202226185,0.205905218788227,0.329293500289632,0.988072183676721,0.0521171722535775
500,,0.304046879009043,0.243147777093037,0.303744811667742,0.353813303945035,0.254962180695359,0.383100848122785,0.280396379475056,0.261448782869998,0.343995531284682,0.541515946968285,0.152780038717305,0.133656685248538,0.437451387158335,0.207904083948652,0.328703365785554,0.991441623316066,0.0491772237275915
501,,0.303972508357402,0.245361965096605,0.304491019481091,0.354824961686154,0.25208291619851,0.382911881480122,0.281876788345481,0.259056482310397,0.345245007607106,0.541418664868029,0.151147652904271,0.13346354323846,0.438940113294217,0.205822316546551,0.32630141482159,0.990425080509619,0.0506151646531342
502,,0.303515660068751,0.246891940498211,0.30530171438942,0.356729891688048,0.253197114337138,0.3861243144054,0.281025553244987,0.26098727606913,0.34757858838575,0.542302310612018,0.15286120707265,0.135491534344271,0.44033174859515,0.207894872588466,0.3300285801105,0.997426661861884,0.0509426165470696
503,,0.30057270713953,0.243831989694998,0.305071403335917,0.354954109482892,0.248585878476284,0.381737588772142,0.27766687562021,0.257379988217449,0.3449142638747,0.542261776403578,0.149659566389627,0.132729603600167,0.437505326511084,0.206255250475306,0.326622365165913,0.993097788562523,0.0490277348194906
504,,0.301486403716833,0.246331266282716,0.306259808371991,0.354146935753276,0.250284754846072,0.381265172165484,0.278323807056461,0.259847636826171,0.345722748553915,0.542456340604089,0.149668585095776,0.133347658032414,0.439565809786109,0.206881622967974,0.329749042713832,0.998134815277611,0.0517470092430416
505,,0.29795910995329,0.243290321385112,0.306397995004093,0.352747834621941,0.246103753910036,0.381440641190814,0.276991439073079,0.259508570605125,0.344978575156001,0.541669976960356,0.147603301387573,0.130576070187807,0.436760963443143,0.206623704882758,0.325597394711463,0.995953245884001,0.0491060385332577
506,,0.29995649316879,0.244107575326343,0.302851204780152,0.351854562361166,0.247802630279824,0.378444170142866,0.274104641775751,0.257078596020964,0.342562308444255,0.539197390245524,0.145862691100747,0.131145839117534,0.434139510899525,0.203261558414762,0.326260001873936,0.998660219424762,0.0509639721053699
507,,0.296248584965548,0.239983293808969,0.301635162417658,0.349863533828113,0.242154417933516,0.377080910792223,0.273179386231735,0.256654763244657,0.338648507610781,0.535857371470079,0.144158155638518,0.128422536775446,0.433859026265228,0.200571841240365,0.322056587686999,0.998785859546908,0.0476965716854484
508,,0.296917920830316,0.237892644191867,0.301239027405633,0.345590894219345,0.245254315725142,0.374759320610929,0.271319622588264,0.252877942282452,0.338326951204275,0.536027615145526,0.140207962345098,0.125351578815219,0.43128072520381,0.198112408070625,0.319002382797476,0.997597989301173,0.0470843790141776
509,,0.296057346147043,0.240448938496414,0.302777505243031,0.346688650491623,0.244636542499764,0.374705330141597,0.270440629821449,0.253687933810506,0.341147460255628,0.535225037818417,0.143111985725192,0.125612320528823,0.431442543262058,0.200488938998688,0.315368396640789,0.997038319666163,0.0476111494522478
510,,0.292360062322606,0.239698205224819,0.296116909575735,0.343632152635476,0.242275766245643,0.373274582704288,0.267276255860916,0.252472946518426,0.336581359283241,0.52976913336241,0.14004562563441,0.122193706950457,0.42965175675078,0.195201618251757,0.313421988101025,0.994891015760411,0.0433756303893867
511,,0.292583174277529,0.235744976857934,0.298650331164264,0.343503004838738,0.241933784638738,0.370872006818996,0.269635657498155,0.252764920208771,0.336039307055131,0.531990407984915,0.141777217215087,0.124714210181964,0.428421939508095,0.199503323458755,0.313132097467443,0.9991970454012,0.0417597264780094
512,,0.295855482949731,0.238890454236393,0.301257452289914,0.349045597782102,0.247780566950346,0.378025744005539,0.27110681381314,0.255844771716603,0.337325532681156,0.53588979883683,0.141822310745833,0.127611340333122,0.433492238666533,0.201050831970052,0.314550490924611,1.00429118126272,0.0437030822833221
513,,0.289735840757561,0.236220124498185,0.29571156212157,0.344127219189641,0.240466573228466,0.367592085807053,0.26815524862773,0.250334945624609,0.330820905943832,0.531876912201283,0.140018569515962,0.123516729719485,0.426555637902967,0.197117581170506,0.308100424327415,0.997643676618316,0.0423220895132465
514,,0.288004067012207,0.234718657954993,0.294928504539661,0.342835741222255,0.243709882661698,0.368995838009695,0.266110433875456,0.248969262234286,0.327219474190964,0.530077193346553,0.136880059775984,0.120677542171351,0.426242789657021,0.195422690896228,0.307365344506547,0.995736231127569,0.0401865336832323
515,,0.288205930209518,0.23220987841447,0.294504732201216,0.340780138790832,0.24329067940162,0.368658397576368,0.265990150654734,0.250024134921984,0.324518400376313,0.526761495096172,0.134454027821807,0.120020859337088,0.424980608802687,0.19204212170786,0.301992014548369,0.996946945031876,0.0388340149908901
516,,0.287472848071914,0.233910906966567,0.292293746087591,0.342071616758218,0.241724183008699,0.365972371727081,0.26453749945063,0.248074504150971,0.323369984638791,0.527588392948345,0.133669400386812,0.119808403126003,0.425066911767086,0.191968430826369,0.297912839204395,0.990150956606758,0.0388624890686236
517,,0.284126168748071,0.230955488644209,0.290368345680309,0.340478793931776,0.238679443540767,0.36217954125648,0.261845005817544,0.244599075385252,0.321955136450164,0.526421007745277,0.133507063676124,0.119441433306857,0.42389103387715,0.18911290916862,0.297540122675504,0.996010355030431,0.0369333703021777
518,,0.285209855386268,0.231687216010195,0.292772793078877,0.342738880374701,0.240146654951039,0.365918381257749,0.261373125490096,0.246416847070303,0.320733222105441,0.523599826837862,0.132983978719461,0.121855708432822,0.424581457592342,0.189241868211228,0.298596152840695,0.999950886134071,0.0381150445281188
519,,0.28535859668955,0.230442329192738,0.288406095504466,0.338412429183958,0.237830005355873,0.363326838729793,0.259319058182382,0.244721515965074,0.321128277119149,0.523235018961903,0.131513929617115,0.119151720291741,0.42303879210371,0.189730070301101,0.293388474673135,0.996147416981862,0.0355808516098355
520,,0.282351897487494,0.228104602802706,0.287125566046992,0.335398980593391,0.233858606049875,0.356416058655246,0.257644345647714,0.24092585799059,0.31644274091006,0.522189236384154,0.128880467421502,0.117442413502558,0.421194066239683,0.184553285876406,0.288160090031748,0.995404998078277,0.0340859625288256
521,,0.2843599050818,0.229520542770652,0.28782571164964,0.335883284831161,0.237752783702701,0.359722974901856,0.258930450853895,0.241566316408121,0.315239201217137,0.522140595334026,0.131108087840394,0.118186010241355,0.422920125527662,0.187924643704588,0.288812343957307,0.994902437589697,0.0349330663413978
522,,0.28305310648868,0.228931359696742,0.285338352271811,0.339456373874262,0.235822242373397,0.359358539233862,0.256987414211463,0.242225611837932,0.310976281999456,0.522424334793105,0.129746263211841,0.117442413502558,0.421010672440335,0.185916567183977,0.287632074949153,0.994354189783973,0.034505955175395
523,,0.278835228102757,0.225947432515969,0.283357677211688,0.333311091212784,0.230968309888288,0.350963021252674,0.252518429933867,0.239503663563426,0.309239877404323,0.519327521268299,0.127464530556053,0.1142941987383,0.417213342006782,0.184175620108768,0.284287979426048,0.989477068678888,0.0313524510664078
524,,0.279961412256177,0.228142614613926,0.285301502503251,0.335248308163863,0.232678217922815,0.354985311217937,0.255238681233273,0.241321435248477,0.308734574479813,0.517852076081088,0.12651756641037,0.116660188361745,0.419424855469504,0.185225715170005,0.285768492304698,0.994582626369692,0.0326480216032829
525,,0.277284068797103,0.228655774065396,0.286416208002204,0.336572073080433,0.229556256801711,0.352569237715312,0.254378193577339,0.242008986196708,0.309984050802237,0.519108636542724,0.127121819722377,0.114709454059966,0.418507886472766,0.185916567183977,0.284598576533457,0.991647216243212,0.03118872511944
526,,0.279398320179467,0.22723983409745,0.286010860548039,0.336120055791848,0.235160342489064,0.353271113816634,0.254655770240543,0.239936914845873,0.30751266013509,0.519376162318427,0.126743034064104,0.115279222989694,0.417903765721973,0.184792781241249,0.284702108902593,0.996444384543295,0.0290958804060262
527,,0.27749655637322,0.225481787828523,0.283707750013013,0.336270728221377,0.233262896153976,0.352947171000639,0.250186785962948,0.237949610050299,0.303947977685823,0.516579301936076,0.125327097198655,0.113019461471791,0.417968492945272,0.182425461673373,0.283998088792466,0.991658638072498,0.0279853913744189
528,,0.276954713054121,0.221671103753714,0.281358577267286,0.333526337540682,0.228331742015695,0.349208330999371,0.249622380081099,0.237158455534526,0.301485774344576,0.516076677751422,0.123451206319588,0.110595529245322,0.414192738252818,0.181200350768596,0.282486516203075,0.988963086361023,0.0273447246254147
529,,0.275573543809361,0.221176950207853,0.281091416445223,0.330050109345135,0.226963815588073,0.348115023995389,0.249011711422049,0.235076965677551,0.300897785486965,0.513174428427127,0.122170550046379,0.111281183381096,0.413739647689724,0.180223946588849,0.279297719233674,0.990413658680333,0.0260206800108059
530,,0.274511105928775,0.218506620469645,0.281155903540203,0.331395398894495,0.227228575541806,0.348600938219381,0.24793841499099,0.233193264449519,0.301384713759674,0.513093360010247,0.122170550046379,0.109600847893424,0.413869102136322,0.178584324475689,0.274535230253401,0.98737545209028,0.0275938728055829
531,,0.277985277798289,0.22263090198702,0.280105685136231,0.331244726464967,0.227725000455056,0.350490604646015,0.248780397536045,0.234954525097729,0.298362083538517,0.514049967329428,0.121458072260579,0.111049412969003,0.412973708880683,0.180960855403752,0.276357399950201,0.990196643923901,0.0274657394557821
532,,0.273724901897142,0.219342880316486,0.277010304577156,0.329339796463072,0.22659977065169,0.345860921900762,0.247272230999299,0.233438145609163,0.295192456102957,0.511277427472141,0.119600218793811,0.10976501860199,0.412488254705939,0.177801358859855,0.273292841823764,0.987820903432431,0.025778650350071
533,,0.273979886988483,0.221680606706519,0.280391270842575,0.332062662510978,0.227912538755617,0.345536979084767,0.247411019330902,0.232317343378484,0.2922249498372,0.509996546485441,0.11834661863905,0.109620162094432,0.41243431535319,0.177451327172776,0.271387846231655,0.985536537575248,0.0242481686718943
534,,0.274330491489076,0.221072417726998,0.275001992190613,0.326907512957829,0.226136440732657,0.344187217351457,0.245356952023187,0.230735034346937,0.291352153876684,0.510207324369328,0.117011850128945,0.107727370395676,0.409715771974623,0.174798455439124,0.267919511865586,0.986724407820983,0.0241627464386937
535,,0.270367598194493,0.220122122446497,0.272892342940529,0.32726266939886,0.22393010778488,0.341879124787497,0.243339894937233,0.232750594660931,0.290819288974474,0.507596921345801,0.115289277254417,0.108693080446062,0.408367288155889,0.174079969344593,0.2679298651025,0.983983168792364,0.0235719093257232
536,,0.269560145405248,0.216472988569373,0.272284321759282,0.322570299450691,0.222165041426659,0.33897713706088,0.24433917092477,0.2356514945521,0.292583255547307,0.508253575522527,0.116569933527626,0.107292800873002,0.408658560660736,0.175203755287321,0.264761774606926,0.979311640614426,0.0235505537674232
537,,0.268178976160488,0.217537319283534,0.273095016667611,0.323452809395072,0.222915194628903,0.338261763342226,0.241073018854395,0.23204420670042,0.292794564043011,0.507248327153218,0.114558762056319,0.105390352073742,0.409068499741631,0.174908991761359,0.264917073160631,0.986313221966691,0.0230095462904863
538,,0.26558662773186,0.215636728722532,0.271105129165348,0.319750572555232,0.222120914767704,0.33436095193296,0.242682963500982,0.232373854415325,0.289404440785847,0.504443359929179,0.114468574994825,0.107225201169475,0.408345712414789,0.175074796244713,0.26294995814704,0.986073363551686,0.0212227979127079
539,,0.263228015636961,0.216130882268393,0.27128016556601,0.319890482668366,0.221966471461359,0.332390299802327,0.242636700723781,0.23030178306449,0.286271562653888,0.502935487375216,0.113530629555292,0.105950463902966,0.406015532376018,0.172716688037022,0.259657628808503,0.98142467903232,0.0207458571106714
540,,0.264747301806198,0.216301935418883,0.269704837960052,0.319847433402786,0.223919076120141,0.336331604063593,0.244431696479171,0.232515132007427,0.286629868363995,0.502813884749896,0.113205956133915,0.106645775139243,0.407655288699598,0.173702303576955,0.258891489276894,0.981881552203756,0.0206034867220037
541,,0.263387381319049,0.213460552530185,0.270994579859667,0.318900349560037,0.22215400976192,0.332754735470321,0.242349871505136,0.232392691427605,0.282504759034816,0.504297436778795,0.113512592142993,0.106539547033701,0.405465350977975,0.170837570559019,0.257545568478121,0.982349847204479,0.0204753533722028
542,,0.264003595289788,0.215342137185577,0.270248372046318,0.318921874192826,0.221624489854454,0.332484783123659,0.243941311040843,0.233673608262667,0.284121728393247,0.502903060008464,0.112890301418688,0.105670407988354,0.407892621851695,0.173241735567641,0.258684424538621,0.984839805988808,0.0201621385171342
543,,0.255132238986902,0.206694450133018,0.261938749235943,0.311355965767224,0.215490884259635,0.322658517705162,0.237149935347769,0.227881226986469,0.27322555987564,0.496458120866524,0.107767676325851,0.0979157562837546,0.40007141570304,0.166876685678914,0.24980134726672,0.979951263054437,0.0107158632290389
544,,0.250871863085755,0.200973672544401,0.259147379267491,0.310764038365506,0.21435462279153,0.320674367957196,0.23066389398422,0.223162555410249,0.268402213778049,0.487240641867298,0.103258323251171,0.0933382906449253,0.390524150266407,0.162446021429308,0.247109505669174,0.966005209496337,0.0087013222293922
545,,0.247546432519524,0.197362550478497,0.251970886840349,0.308364041809447,0.209136645370038,0.317920854021244,0.228406270456822,0.221853383056767,0.265884886481401,0.480641672733287,0.100110794805045,0.0897458492574897,0.387330940583646,0.160843244756894,0.241384165655932,0.957198979116898,0.00582544037830667
546,,0.245580922440441,0.196545296537266,0.251593176712605,0.303241179205483,0.204900486110307,0.314451966366637,0.225871070266219,0.216569601112137,0.263633991635858,0.477301653957841,0.0978741556800037,0.0867424910007896,0.38283239856435,0.15742583012778,0.2373360500227,0.951008347643934,0.00461529207463214
547,,0.239673767824388,0.192905665612948,0.246563183304107,0.301303962254404,0.201966063289764,0.311711950048018,0.222262573644558,0.215100314154272,0.261842463085325,0.471683612668075,0.0935812515529085,0.0837487898445932,0.380135430926883,0.153851822375499,0.234582089003672,0.947696017151019,0.00205974359804862
548,,0.237878247806199,0.191546743361831,0.245347140941613,0.302025037452861,0.200167901937326,0.307689660082754,0.22352092118442,0.215024966105151,0.259270011833276,0.472072741069098,0.0947717207646239,0.0848110709000177,0.378010220428559,0.153409677086557,0.235969422750099,0.943972500803812,0.00335531413492371
549,,0.238505086155744,0.190719986467795,0.247456790191697,0.298764055585212,0.203256768064213,0.30867498614807,0.219292503348268,0.21204871816486,0.256752684536628,0.468870538602348,0.0910830699495358,0.0810544588040165,0.376597009386526,0.15228589114383,0.229457236731421,0.944783450683111,0.00215940287011601
550,,0.236985799986507,0.187584012042142,0.241772713391252,0.296460919876707,0.197321732434694,0.304220772428147,0.217340214150396,0.210334550047352,0.255154089829998,0.463520023088285,0.0916422297307961,0.0788719540901443,0.373231193774967,0.147809170093293,0.22976783383883,0.933590057982916,-0.00230390881461337
551,,0.242297989389433,0.191461216786586,0.245844612817179,0.298602620839289,0.201966063289764,0.309471345570723,0.222688191194806,0.213828815825351,0.258332904591458,0.470467586414879,0.093671438614402,0.0834783910304851,0.378107311263508,0.151770054973398,0.235275755876886,0.948484123371747,-0.000716478980969718
552,,0.247036462336843,0.193076718763438,0.250211310391589,0.300862707282214,0.204525409509185,0.312629788026669,0.221078246548219,0.215721935559523,0.261851650411225,0.47822583391027,0.0942125609833636,0.0864334637846661,0.382864762176,0.155417753607169,0.233660650918358,0.958329740216204,0.00284989925515374
553,,0.248385758445186,0.195642516020791,0.252173560567431,0.305049248359823,0.20546310101199,0.311522983405355,0.225843312599899,0.22086443991205,0.266105382303005,0.485797624046838,0.0980094362722441,0.0895720214484202,0.389542454046369,0.158006145819516,0.235379288246022,0.964360466079166,0.00690745533218055
554,,0.250616877994415,0.201391802467822,0.254578007965999,0.309085117007904,0.209566880294854,0.317353954093254,0.225797049822698,0.224283357640928,0.266077820325305,0.485432816170879,0.100065701274298,0.0940432589817071,0.39274645159968,0.159360215766901,0.236590616964918,0.97192171706644,0.00660847751597857
555,,0.249023221173537,0.198550419579124,0.252606545348016,0.307051039209271,0.204922549439785,0.314870392503963,0.223798497847624,0.225196952736523,0.265949197762702,0.486211072972925,0.098586633465803,0.0923629234940356,0.390071059703312,0.159323370326156,0.233867715656631,0.972458543042878,0.00751964800345112
