Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean(background)
12,,-0.00626217084463125,-0.00859360389453343,-0.0109170027347429,-0.00729299501965105,-0.00684157138920704,-0.00763538225975573,-0.00454487552185959,0.0197380294993345,-0.0068320452562781,-0.00592625575150166,-0.00772773832035185,-0.00252860801122958,-0.00725888803383295,-0.00429524748460961,-0.00669750695129121,-0.00396790908334989,-0.00874317097699625,-0.00531796673546056,-0.00517198601846598,-0.00726764182916902,-0.00735232969725519,-0.0069659050162481,-0.00638138925039542,-0.00694652205178393,-0.00700285368556513,-0.00702168819336033,0.016715830442144,-0.00509053787680891,-0.00412154850208686
13,,-0.00588866978743969,-0.00868095071032628,-0.00715756939508328,-0.00955828868081549,-0.00417444607088286,-0.00354620917225301,-0.00637076578726416,0.0248941407529473,-0.00523777000879594,-0.00512469566959406,-0.00590607732918757,-0.00414649633395635,-0.00442615571253595,-0.0050972691147551,-0.00168169880379981,-0.00483642158894871,-0.00556024155148516,-0.00402770250281997,-0.0055579711789168,-0.00566659803275307,-0.00543454126172451,-0.00462173144202188,-0.0071404120739341,-0.00355021696348429,-0.004080225685606,-0.00461440654961118,0.00441374196138228,-0.00463782247463773,-0.000329589297548105
14,,-0.00732475522087002,-0.00958764014973322,-0.0074392673630673,-0.00720238735004006,-0.00781955513329805,-0.00641912621180249,-0.00952354926127339,0.00122142563934076,-0.0064321018058535,-0.00563023054203349,-0.00645092397668881,-0.00397802479740028,-0.00497676952188652,-0.00510970355863342,0.00113655525088818,-0.00330455266966515,-0.0089422061449255,-0.00498924641353327,-0.0078242063052037,-0.0074250036924123,-0.00598244244003302,-0.00251312173905505,-0.00702533357922515,-0.00684836160855109,-0.00781546122409118,-0.0058192483555852,-0.00118950586270364,-0.00593535347818908,-0.00496804886533565
15,,-0.00888713083350048,-0.0118897101508679,-0.00730094356006313,-0.00754300695840907,-0.00715689965295301,-0.00708928012963828,-0.00766215467746802,-0.00901555864889912,-0.00714981586869296,-0.00680733696383345,-0.00637318764251993,-0.00512728146260701,-0.00515147862143069,-0.0065112088580618,-0.00164912018014596,-0.00660359498641346,-0.00942238498348032,-0.00532031535908905,-0.00750252592827352,-0.0103894952852992,-0.0087770160264049,-0.00754249576913018,-0.0122154649193017,-0.00553030618704917,-0.00758525845503699,-0.00653976602835363,-0.00567940523329035,-0.00713401560080629,-0.00618061837144333
16,,-0.00854505913496469,-0.0128588521298685,-0.0151527600288989,-0.00743986301954925,-0.00986673223512465,-0.00927347767767978,-0.00845476168855949,0.0193189984846477,-0.00765705749514347,-0.0061284481791972,-0.00651016578860622,-0.00551635711675337,-0.00651227404516873,-0.008851195838402,-0.00300816062025153,-0.00611506244675231,-0.0132495617746346,-0.00668773622722848,-0.00715620320729345,-0.00948650622910239,-0.00884139598182315,-0.00741247622127264,-0.00910300216659703,-0.00667678316596252,-0.00930117507034354,-0.00940203867851538,-0.00844516279109647,-0.0077024061872849,-0.00992108701740304
17,,-0.00965947689541021,-0.0113968555259076,-0.00829969940339043,-0.00949886880299404,-0.00987744054611882,-0.0101298147633072,-0.00975518804162903,0.00620344482723337,-0.00736853613640675,-0.00500912639479613,-0.00567870349680333,-0.00644716235622569,-0.00681931382710817,-0.00905373379926459,-0.00529581369966867,-0.00730923267352133,-0.00957427828955394,-0.00511389743796342,-0.00988759191364533,-0.010829096700214,-0.008957530616284,-0.00954003186210742,-0.00914887717241542,-0.00735720037258878,-0.00853736722436294,-0.0110004393345408,-0.0062345879878836,-0.00985389429614315,-0.00764445296383593
18,,-0.00850475223536746,-0.0103508622273512,-0.00871972117437862,-0.00818347781986678,-0.0084075043969427,-0.00860332375984399,-0.00653107316428685,0.0290656169487604,-0.00538539091574089,-0.000625456826162491,-0.00102639158929657,-0.00618996247708345,-0.00693585447426759,-0.00393560510782403,0.00149695119734369,-0.0047942322313374,-0.00319973345768591,-0.00204589909068118,-0.00721065105319403,-0.00890427621055985,-0.00635314204424905,-0.0072527774145231,-0.00839767395214111,-0.00468744443066783,-0.00638904827004606,-0.00855370718279677,-0.00685844948415418,-0.00621191913161223,-0.00717849655712402
19,,-0.0115889817818148,-0.0123784012731886,-0.00814098710203951,-0.0107549418291881,-0.00982931613670967,-0.00790838058170742,-0.00954140900931754,0.0500100439606863,-0.0077169306410538,-0.000928799270906376,-0.00477257080767536,-0.00441043507456084,-0.0046856216463779,-0.00473348192334349,0.00174222517442865,-0.00194144118082698,-0.00438696598492323,-0.000683001497678155,-0.0120647234530345,-0.0117765517989856,-0.00761987810725457,-0.0112535415131417,-0.00898023439534483,-0.00709671099849719,-0.00778756097793129,-0.0104742627251417,-0.0106090048000761,-0.00709667607322734,-0.00700656670916494
20,,-0.00989294190355706,-0.0125905664285306,-0.00861216716933824,-0.0103362508204568,-0.00892074744388676,-0.00702103054915043,-0.00836567812602607,0.0528410893186468,-0.00560143827515491,-0.00186034788536119,-0.00390065792977185,-0.00352755062770897,-0.00685639494211351,-0.00363789582650879,0.00258821322457335,-0.00288229143030423,-0.00754361475043907,-0.00153563886087811,-0.00983314406774475,-0.0118984118318299,-0.00846756244375508,-0.0102790047519949,-0.0116175259230112,-0.00608215518063063,-0.00890017337738029,-0.00953240004349452,-0.0105476413742133,-0.00699119718176164,-0.00737263585202398
21,,-0.0108078297720355,-0.0135721121758117,-0.00853014554984224,-0.0106862471505404,-0.00796392836152532,-0.00672313748068372,-0.00857945715833755,0.0540906682993328,-0.00671489550394819,-0.00167257471541508,-0.00218482121031319,-0.00186174151236189,-0.00399727798129339,-0.00536189958703534,0.0110203897093958,-0.00121769607879658,-0.00829098029894451,0.000836297031769894,-0.00757183741026772,-0.00962309952156226,-0.00706221696352102,-0.00570986251733823,-0.0100074696108551,-0.00439018824745013,-0.00824096571626505,-0.00787256723110811,0.00972899361431873,-0.00719568559268327,-0.00667298302601021
